S No,District Code,District Name (In English),Sub-District Code,Sub-District Name (In English),Village Code,Village Name (In English),Block Panchayat Code,Block Panchayat Name(In English),Gram Panchayat Code,Gram Panchayat Name(In English),Development Block Code,Development Block Name(In English),District Code of Development Block,District Name of Development Block
756,361,Kendujhar,2851,Harichandanpur,386716,Kharaba,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
757,361,Kendujhar,2851,Harichandanpur,386722,Khedapada,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
758,361,Kendujhar,2851,Harichandanpur,386707,Khuntapasi,3811,Harichadanpur,119370,Jirang,3448,Harichadanpur,361,Kendujhar
759,361,Kendujhar,2851,Harichandanpur,386717,Kuladhankuni,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
760,361,Kendujhar,2851,Harichandanpur,386791,Kundala,3811,Harichadanpur,119378,Sunapentha,3448,Harichadanpur,361,Kendujhar
761,361,Kendujhar,2851,Harichandanpur,386706,Kundalpani,3811,Harichadanpur,119370,Jirang,3448,Harichadanpur,361,Kendujhar
762,361,Kendujhar,2851,Harichandanpur,386801,Kusumjodi(Kha),3811,Harichadanpur,119377,Sagadapata,3448,Harichadanpur,361,Kendujhar
763,361,Kendujhar,2851,Harichandanpur,386736,Laxmipur,3811,Harichadanpur,119372,Manoharpur,3448,Harichadanpur,361,Kendujhar
764,361,Kendujhar,2851,Harichandanpur,386763,Madhyapur,3811,Harichadanpur,119361,Bhanrpur,3448,Harichadanpur,361,Kendujhar
765,361,Kendujhar,2851,Harichandanpur,386738,Makasukhila,3811,Harichadanpur,119372,Manoharpur,3448,Harichadanpur,361,Kendujhar
766,361,Kendujhar,2851,Harichandanpur,386705,Manapur,3811,Harichadanpur,119368,Jamujodi,3448,Harichadanpur,361,Kendujhar
767,361,Kendujhar,2851,Harichandanpur,386781,Maniabindha,3811,Harichadanpur,119360,Bhagamunda,3448,Harichadanpur,361,Kendujhar
768,361,Kendujhar,2851,Harichandanpur,386742,Manoharpur,3811,Harichadanpur,119372,Manoharpur,3448,Harichadanpur,361,Kendujhar
769,361,Kendujhar,2851,Harichandanpur,386751,Maragola,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
770,361,Kendujhar,2851,Harichandanpur,386704,Medinipur,3811,Harichadanpur,119368,Jamujodi,3448,Harichadanpur,361,Kendujhar
771,361,Kendujhar,2851,Harichandanpur,386718,Nakitipasi,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
772,361,Kendujhar,2851,Harichandanpur,386712,Nandara,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
773,361,Kendujhar,2851,Harichandanpur,386789,Nipania,3811,Harichadanpur,119378,Sunapentha,3448,Harichadanpur,361,Kendujhar
774,361,Kendujhar,2851,Harichandanpur,386755,Nola,3811,Harichadanpur,119357,Badapalaspal,3448,Harichadanpur,361,Kendujhar
775,361,Kendujhar,2851,Harichandanpur,386802,Nuagaon,3811,Harichadanpur,119360,Bhagamunda,3448,Harichadanpur,361,Kendujhar
776,361,Kendujhar,2851,Harichandanpur,386731,Nuagaon,3811,Harichadanpur,119368,Jamujodi,3448,Harichadanpur,361,Kendujhar
777,361,Kendujhar,2851,Harichandanpur,386757,Ostiapasi,3811,Harichadanpur,119357,Badapalaspal,3448,Harichadanpur,361,Kendujhar
778,361,Kendujhar,2851,Harichandanpur,386805,Palabanihanumantaduma,3811,Harichadanpur,119377,Sagadapata,3448,Harichadanpur,361,Kendujhar
779,361,Kendujhar,2851,Harichandanpur,386808,Palabanireservesahi,3811,Harichadanpur,119372,Manoharpur,3448,Harichadanpur,361,Kendujhar
780,361,Kendujhar,2851,Harichandanpur,386810,Palasabani,3811,Harichadanpur,119372,Manoharpur,3448,Harichadanpur,361,Kendujhar
781,361,Kendujhar,2851,Harichandanpur,386749,Palaspal,3811,Harichadanpur,119357,Badapalaspal,3448,Harichadanpur,361,Kendujhar
782,361,Kendujhar,2851,Harichandanpur,386726,Penthadihi,3811,Harichadanpur,119370,Jirang,3448,Harichadanpur,361,Kendujhar
783,361,Kendujhar,2851,Harichandanpur,386702,Pitapiti,3811,Harichadanpur,119373,Pitapiti,3448,Harichadanpur,361,Kendujhar
784,361,Kendujhar,2851,Harichandanpur,386767,Pitatangar,3811,Harichadanpur,119381,Thakurapada,3448,Harichadanpur,361,Kendujhar
785,361,Kendujhar,2851,Harichandanpur,386715,Pithagola,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
786,361,Kendujhar,2851,Harichandanpur,386748,Prahaladpur,3811,Harichadanpur,119361,Bhanrpur,3448,Harichadanpur,361,Kendujhar
787,361,Kendujhar,2851,Harichandanpur,386739,Raghunathapur,3811,Harichadanpur,119366,Harichandanpur,3448,Harichadanpur,361,Kendujhar
788,361,Kendujhar,2851,Harichandanpur,386774,Raidiha,3811,Harichadanpur,119381,Thakurapada,3448,Harichadanpur,361,Kendujhar
789,361,Kendujhar,2851,Harichandanpur,386719,Rampakoto,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
790,361,Kendujhar,2851,Harichandanpur,386752,Rangamatia,3818,Telkoi,119534,Telkoi,3455,Telkoi,361,Kendujhar
791,361,Kendujhar,2851,Harichandanpur,386756,Ranipada,3811,Harichadanpur,119357,Badapalaspal,3448,Harichadanpur,361,Kendujhar
792,361,Kendujhar,2851,Harichandanpur,386760,Rohi,3811,Harichadanpur,119361,Bhanrpur,3448,Harichadanpur,361,Kendujhar
793,361,Kendujhar,2851,Harichandanpur,386732,Sadanandapur,3811,Harichadanpur,119373,Pitapiti,3448,Harichadanpur,361,Kendujhar
794,361,Kendujhar,2851,Harichandanpur,386804,Sagadapata,3811,Harichadanpur,119377,Sagadapata,3448,Harichadanpur,361,Kendujhar
795,361,Kendujhar,2851,Harichandanpur,386745,Saitipal,3811,Harichadanpur,119372,Manoharpur,3448,Harichadanpur,361,Kendujhar
796,361,Kendujhar,2851,Harichandanpur,386764,Sankarapur,3811,Harichadanpur,119381,Thakurapada,3448,Harichadanpur,361,Kendujhar
797,361,Kendujhar,2851,Harichandanpur,386727,Santoshapur,3811,Harichadanpur,119370,Jirang,3448,Harichadanpur,361,Kendujhar
798,361,Kendujhar,2851,Harichandanpur,386710,Saradhapasi,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
799,361,Kendujhar,2851,Harichandanpur,386771,Singibila,3811,Harichadanpur,119366,Harichandanpur,3448,Harichadanpur,361,Kendujhar
800,361,Kendujhar,2851,Harichandanpur,386790,Sunapentha,3811,Harichadanpur,119378,Sunapentha,3448,Harichadanpur,361,Kendujhar
801,361,Kendujhar,2851,Harichandanpur,386776,Taladihi,3811,Harichadanpur,119364,Dhurudiamba,3448,Harichadanpur,361,Kendujhar
802,361,Kendujhar,2851,Harichandanpur,386721,Tambahara,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
803,361,Kendujhar,2851,Harichandanpur,386711,Tangarbahali,3811,Harichadanpur,119374,Pithagola,3448,Harichadanpur,361,Kendujhar
804,361,Kendujhar,2851,Harichandanpur,386725,Tangarpada,3811,Harichadanpur,119370,Jirang,3448,Harichadanpur,361,Kendujhar
805,361,Kendujhar,2851,Harichandanpur,386735,Tangarpasi,3811,Harichadanpur,119373,Pitapiti,3448,Harichadanpur,361,Kendujhar
806,361,Kendujhar,2851,Harichandanpur,386730,Tentalapasi,3811,Harichadanpur,119368,Jamujodi,3448,Harichadanpur,361,Kendujhar
807,361,Kendujhar,2851,Harichandanpur,386769,Thakurpada,3811,Harichadanpur,119381,Thakurapada,3448,Harichadanpur,361,Kendujhar
808,361,Kendujhar,2840,Jhumpura,385556,Andharikhaman,3813,Jhumpura,119412,Arsala,3450,Jhumpura,361,Kendujhar
809,361,Kendujhar,2840,Jhumpura,385554,Arsala,3813,Jhumpura,119412,Arsala,3450,Jhumpura,361,Kendujhar
810,361,Kendujhar,2840,Jhumpura,385555,Ashoki,3813,Jhumpura,119425,Khuntapada,3450,Jhumpura,361,Kendujhar
811,361,Kendujhar,2840,Jhumpura,385563,Asuria,3813,Jhumpura,119425,Khuntapada,3450,Jhumpura,361,Kendujhar
812,361,Kendujhar,2840,Jhumpura,385529,Baghianasa,3813,Jhumpura,119428,Nahabeda,3450,Jhumpura,361,Kendujhar
813,361,Kendujhar,2840,Jhumpura,385549,Balabhadrapur,3813,Jhumpura,119412,Arsala,3450,Jhumpura,361,Kendujhar
814,361,Kendujhar,2840,Jhumpura,385542,Balibandha,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
815,361,Kendujhar,2840,Jhumpura,385561,Baliposi,3808,Champua,119300,Padua,3445,Champua,361,Kendujhar
816,361,Kendujhar,2840,Jhumpura,385547,Barakhandia,3813,Jhumpura,119425,Khuntapada,3450,Jhumpura,361,Kendujhar
817,361,Kendujhar,2840,Jhumpura,385553,Bhaluka,3813,Jhumpura,119423,Jhumpura,3450,Jhumpura,361,Kendujhar
818,361,Kendujhar,2840,Jhumpura,385552,Bishnupur,3813,Jhumpura,119423,Jhumpura,3450,Jhumpura,361,Kendujhar
819,361,Kendujhar,2840,Jhumpura,385541,Chingudiposi,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
820,361,Kendujhar,2840,Jhumpura,385531,Dhaulipat,3813,Jhumpura,119428,Nahabeda,3450,Jhumpura,361,Kendujhar
821,361,Kendujhar,2840,Jhumpura,385520,Dudhakundi,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
822,361,Kendujhar,2840,Jhumpura,385557,Durgapur,3813,Jhumpura,119412,Arsala,3450,Jhumpura,361,Kendujhar
823,361,Kendujhar,2840,Jhumpura,385533,Fakirpur,3813,Jhumpura,119424,Khendra,3450,Jhumpura,361,Kendujhar
824,361,Kendujhar,2840,Jhumpura,385512,Ghuntapasi,3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
825,361,Kendujhar,2840,Jhumpura,385537,Ghuntaposi,3813,Jhumpura,119428,Nahabeda,3450,Jhumpura,361,Kendujhar
826,361,Kendujhar,2840,Jhumpura,385562,Gobindapur,3813,Jhumpura,119414,Badadumuria,3450,Jhumpura,361,Kendujhar
827,361,Kendujhar,2840,Jhumpura,385514,Gumura,3813,Jhumpura,119421,Gumura,3450,Jhumpura,361,Kendujhar
828,361,Kendujhar,2840,Jhumpura,385510,Jamudapal,3813,Jhumpura,119421,Gumura,3450,Jhumpura,361,Kendujhar
829,361,Kendujhar,2840,Jhumpura,385538,Jansonpur,3813,Jhumpura,119428,Nahabeda,3450,Jhumpura,361,Kendujhar
830,361,Kendujhar,2840,Jhumpura,385564,Jhumpura (Ct),3813,Jhumpura,119423,Jhumpura,3450,Jhumpura,361,Kendujhar
831,361,Kendujhar,2840,Jhumpura,385526,Kanjipani,3813,Jhumpura,119428,Nahabeda,3450,Jhumpura,361,Kendujhar
832,361,Kendujhar,2840,Jhumpura,385528,Kankadajodi,3813,Jhumpura,119428,Nahabeda,3450,Jhumpura,361,Kendujhar
833,361,Kendujhar,2840,Jhumpura,385536,Kasipal,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
834,361,Kendujhar,2840,Jhumpura,385548,Katalposi,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
835,361,Kendujhar,2840,Jhumpura,385539,Khendra,3813,Jhumpura,119424,Khendra,3450,Jhumpura,361,Kendujhar
836,361,Kendujhar,2840,Jhumpura,385559,Khuntapada,3813,Jhumpura,119425,Khuntapada,3450,Jhumpura,361,Kendujhar
837,361,Kendujhar,2840,Jhumpura,385522,Kulhadihi,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
838,361,Kendujhar,2840,Jhumpura,385560,Laxmiposi(Ka),3813,Jhumpura,119414,Badadumuria,3450,Jhumpura,361,Kendujhar
839,361,Kendujhar,2840,Jhumpura,385515,Madhupur,3813,Jhumpura,119419,Chauthia,3450,Jhumpura,361,Kendujhar
840,361,Kendujhar,2840,Jhumpura,385546,Mahadevpur,3813,Jhumpura,119425,Khuntapada,3450,Jhumpura,361,Kendujhar
841,361,Kendujhar,2840,Jhumpura,385516,Manada,3813,Jhumpura,119419,Chauthia,3450,Jhumpura,361,Kendujhar
842,361,Kendujhar,2840,Jhumpura,385543,Manibandha,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
843,361,Kendujhar,2840,Jhumpura,385519,Murusuan,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
844,361,Kendujhar,2840,Jhumpura,385534,Nahabeda,3813,Jhumpura,119428,Nahabeda,3450,Jhumpura,361,Kendujhar
845,361,Kendujhar,2840,Jhumpura,385524,Nischintapur,3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
846,361,Kendujhar,2840,Jhumpura,385530,Nuapadmakesharpur,3813,Jhumpura,119428,Nahabeda,3450,Jhumpura,361,Kendujhar
847,361,Kendujhar,2840,Jhumpura,385532,Padmakesharpur,3813,Jhumpura,119428,Nahabeda,3450,Jhumpura,361,Kendujhar
848,361,Kendujhar,2840,Jhumpura,385544,Parbatipur,3813,Jhumpura,119425,Khuntapada,3450,Jhumpura,361,Kendujhar
849,361,Kendujhar,2840,Jhumpura,385540,Patbilla,3813,Jhumpura,119424,Khendra,3450,Jhumpura,361,Kendujhar
850,361,Kendujhar,2840,Jhumpura,385521,Rajabasa,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
851,361,Kendujhar,2840,Jhumpura,385527,Ramachandrapur(Kha),3808,Champua,119301,Parasala,3445,Champua,361,Kendujhar
852,361,Kendujhar,2840,Jhumpura,385535,Ramchandrapur Alias Balabhadrapur,3813,Jhumpura,119429,Naradpur,3450,Jhumpura,361,Kendujhar
853,361,Kendujhar,2840,Jhumpura,385525,Sanhundala,3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
854,361,Kendujhar,2840,Jhumpura,385513,Sarasposi,3813,Jhumpura,119421,Gumura,3450,Jhumpura,361,Kendujhar
855,361,Kendujhar,2840,Jhumpura,385517,Sijukala,3808,Champua,119301,Parasala,3445,Champua,361,Kendujhar
856,361,Kendujhar,2840,Jhumpura,385523,Siriabahal,3813,Jhumpura,119416,Balibandha,3450,Jhumpura,361,Kendujhar
857,361,Kendujhar,2840,Jhumpura,385545,Solagoda,3813,Jhumpura,119425,Khuntapada,3450,Jhumpura,361,Kendujhar
858,361,Kendujhar,2840,Jhumpura,385558,Srirampur,3813,Jhumpura,119423,Jhumpura,3450,Jhumpura,361,Kendujhar
859,361,Kendujhar,2840,Jhumpura,385550,Sundhimurusuan,3813,Jhumpura,119412,Arsala,3450,Jhumpura,361,Kendujhar
860,361,Kendujhar,2840,Jhumpura,385551,Teliarsala,3813,Jhumpura,119412,Arsala,3450,Jhumpura,361,Kendujhar
861,361,Kendujhar,2840,Jhumpura,385518,Tolakabahal,3813,Jhumpura,119421,Gumura,3450,Jhumpura,361,Kendujhar
862,361,Kendujhar,2840,Jhumpura,385511,Trilochanpur,3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
863,361,Kendujhar,2837,Joda,385311,Anseikala,3814,Joda,119434,Anseikala,3451,Joda,361,Kendujhar
864,361,Kendujhar,2837,Joda,385313,Badahundala,3814,Joda,119447,Kandara,3451,Joda,361,Kendujhar
865,361,Kendujhar,2837,Joda,385320,Beleipada,3814,Joda,119440,Birikala,3451,Joda,361,Kendujhar
866,361,Kendujhar,2837,Joda,385318,Bhagalapur,3814,Joda,119440,Birikala,3451,Joda,361,Kendujhar
867,361,Kendujhar,2837,Joda,385327,Bhanga,3814,Joda,119435,Badakalimati,3451,Joda,361,Kendujhar
868,361,Kendujhar,2837,Joda,385324,Birikala,3814,Joda,119440,Birikala,3451,Joda,361,Kendujhar
869,361,Kendujhar,2837,Joda,385326,Daduan,3814,Joda,119440,Birikala,3451,Joda,361,Kendujhar
870,361,Kendujhar,2837,Joda,385321,Damapura,3814,Joda,119447,Kandara,3451,Joda,361,Kendujhar
871,361,Kendujhar,2837,Joda,385297,Deojhar,3814,Joda,119443,Deojhar,3451,Joda,361,Kendujhar
872,361,Kendujhar,2837,Joda,385316,Gobaradhanpur,3814,Joda,119443,Deojhar,3451,Joda,361,Kendujhar
873,361,Kendujhar,2837,Joda,385323,Gobindapur,3814,Joda,119440,Birikala,3451,Joda,361,Kendujhar
874,361,Kendujhar,2837,Joda,385300,Jamukundia,3814,Joda,119434,Anseikala,3451,Joda,361,Kendujhar
875,361,Kendujhar,2837,Joda,385312,Jugudidara,3814,Joda,119447,Kandara,3451,Joda,361,Kendujhar
876,361,Kendujhar,2837,Joda,385310,Kanapur,3814,Joda,119447,Kandara,3451,Joda,361,Kendujhar
877,361,Kendujhar,2837,Joda,385322,Kandara,3814,Joda,119447,Kandara,3451,Joda,361,Kendujhar
878,361,Kendujhar,2837,Joda,385315,Kitabeda,3814,Joda,119443,Deojhar,3451,Joda,361,Kendujhar
879,361,Kendujhar,2837,Joda,385308,Kudapi,3808,Champua,119299,Kutariposi,3445,Champua,361,Kendujhar
880,361,Kendujhar,2837,Joda,385299,Kulumu,3814,Joda,119443,Deojhar,3451,Joda,361,Kendujhar
881,361,Kendujhar,2837,Joda,385307,Kutaripasi,3808,Champua,119299,Kutariposi,3445,Champua,361,Kendujhar
882,361,Kendujhar,2837,Joda,385319,Lahanda,3814,Joda,119440,Birikala,3451,Joda,361,Kendujhar
883,361,Kendujhar,2837,Joda,385298,Mahadebanasa,3814,Joda,119443,Deojhar,3451,Joda,361,Kendujhar
884,361,Kendujhar,2837,Joda,385325,Mutuda,3814,Joda,119440,Birikala,3451,Joda,361,Kendujhar
885,361,Kendujhar,2837,Joda,385303,Narayanpur,3814,Joda,119434,Anseikala,3451,Joda,361,Kendujhar
886,361,Kendujhar,2837,Joda,385304,Nayakrushanapur,3808,Champua,119299,Kutariposi,3445,Champua,361,Kendujhar
887,361,Kendujhar,2837,Joda,385302,Panchananpur,3814,Joda,119434,Anseikala,3451,Joda,361,Kendujhar
888,361,Kendujhar,2837,Joda,385305,Purunakrushnapur,3814,Joda,119434,Anseikala,3451,Joda,361,Kendujhar
889,361,Kendujhar,2837,Joda,385306,Purusottampur,3808,Champua,119299,Kutariposi,3445,Champua,361,Kendujhar
890,361,Kendujhar,2837,Joda,385309,Putugaon,3814,Joda,119434,Anseikala,3451,Joda,361,Kendujhar
891,361,Kendujhar,2837,Joda,385301,Sanabadabila,3814,Joda,119434,Anseikala,3451,Joda,361,Kendujhar
892,361,Kendujhar,2837,Joda,385314,Sanahundala,3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
893,361,Kendujhar,2837,Joda,385317,Sialijoda,3814,Joda,119443,Deojhar,3451,Joda,361,Kendujhar
894,361,Kendujhar,2847,Kanjipani,386294,Anasuan,3807,Bansapal,119271,Karangadihi,3444,Bansapal,361,Kendujhar
895,361,Kendujhar,2847,Kanjipani,386307,Baitarani,3807,Bansapal,119271,Karangadihi,3444,Bansapal,361,Kendujhar
896,361,Kendujhar,2847,Kanjipani,386295,Baitarani (Bhuyan),3807,Bansapal,119268,Gonasika,3444,Bansapal,361,Kendujhar
897,361,Kendujhar,2847,Kanjipani,386325,Bali,3807,Bansapal,119266,Baragarh,3444,Bansapal,361,Kendujhar
898,361,Kendujhar,2847,Kanjipani,386303,Benidihi,3807,Bansapal,119283,Tana,3444,Bansapal,361,Kendujhar
899,361,Kendujhar,2847,Kanjipani,386315,Budhighar,3807,Bansapal,119268,Gonasika,3444,Bansapal,361,Kendujhar
900,361,Kendujhar,2847,Kanjipani,386300,Emiri,3807,Bansapal,119283,Tana,3444,Bansapal,361,Kendujhar
901,361,Kendujhar,2847,Kanjipani,386299,Erida,3807,Bansapal,119283,Tana,3444,Bansapal,361,Kendujhar
902,361,Kendujhar,2847,Kanjipani,386316,Fulabadi,3807,Bansapal,119266,Baragarh,3444,Bansapal,361,Kendujhar
903,361,Kendujhar,2847,Kanjipani,386302,Gobindapur,3807,Bansapal,119283,Tana,3444,Bansapal,361,Kendujhar
904,361,Kendujhar,2847,Kanjipani,386312,Goliabandharaidiha,3807,Bansapal,119268,Gonasika,3444,Bansapal,361,Kendujhar
905,361,Kendujhar,2847,Kanjipani,386309,Gonasika,3807,Bansapal,119268,Gonasika,3444,Bansapal,361,Kendujhar
906,361,Kendujhar,2847,Kanjipani,386310,Guptaganga,3807,Bansapal,119268,Gonasika,3444,Bansapal,361,Kendujhar
907,361,Kendujhar,2847,Kanjipani,386320,Haladipani,3807,Bansapal,119273,Kuanr,3444,Bansapal,361,Kendujhar
908,361,Kendujhar,2847,Kanjipani,386326,Jamudiha,3807,Bansapal,119266,Baragarh,3444,Bansapal,361,Kendujhar
909,361,Kendujhar,2847,Kanjipani,386313,Jantari,3807,Bansapal,119268,Gonasika,3444,Bansapal,361,Kendujhar
910,361,Kendujhar,2847,Kanjipani,386314,Kadalibadi,3807,Bansapal,119268,Gonasika,3444,Bansapal,361,Kendujhar
911,361,Kendujhar,2847,Kanjipani,386322,Kaliapani,3818,Telkoi,119526,Oriyabirida,3455,Telkoi,361,Kendujhar
912,361,Kendujhar,2847,Kanjipani,386305,Kanjipani,3807,Bansapal,119273,Kuanr,3444,Bansapal,361,Kendujhar
913,361,Kendujhar,2847,Kanjipani,386296,Kanthadas,3807,Bansapal,119267,Bayakumutia,3444,Bansapal,361,Kendujhar
914,361,Kendujhar,2847,Kanjipani,386293,Karangadihi,3807,Bansapal,119271,Karangadihi,3444,Bansapal,361,Kendujhar
915,361,Kendujhar,2847,Kanjipani,386298,Kuanar,3807,Bansapal,119273,Kuanr,3444,Bansapal,361,Kendujhar
916,361,Kendujhar,2847,Kanjipani,386297,Lata,3807,Bansapal,119271,Karangadihi,3444,Bansapal,361,Kendujhar
917,361,Kendujhar,2847,Kanjipani,386290,Lungajhar,3807,Bansapal,119279,Suakati,3444,Bansapal,361,Kendujhar
918,361,Kendujhar,2847,Kanjipani,386289,Mundatopa,3807,Bansapal,119283,Tana,3444,Bansapal,361,Kendujhar
919,361,Kendujhar,2847,Kanjipani,386319,Nipa,3807,Bansapal,119273,Kuanr,3444,Bansapal,361,Kendujhar
920,361,Kendujhar,2847,Kanjipani,386292,Padakasada,3807,Bansapal,119277,Saharpur,3444,Bansapal,361,Kendujhar
921,361,Kendujhar,2847,Kanjipani,386318,Panasanasa,3807,Bansapal,119273,Kuanr,3444,Bansapal,361,Kendujhar
922,361,Kendujhar,2847,Kanjipani,386306,Raidiha,3807,Bansapal,119268,Gonasika,3444,Bansapal,361,Kendujhar
923,361,Kendujhar,2847,Kanjipani,386291,Rugudikasada (Kadakasada),3807,Bansapal,119277,Saharpur,3444,Bansapal,361,Kendujhar
924,361,Kendujhar,2847,Kanjipani,386324,Sapalanji,3818,Telkoi,119526,Oriyabirida,3455,Telkoi,361,Kendujhar
925,361,Kendujhar,2847,Kanjipani,386308,Sinkulapada,3807,Bansapal,119268,Gonasika,3444,Bansapal,361,Kendujhar
926,361,Kendujhar,2847,Kanjipani,386311,Talabaitarani,3807,Bansapal,119273,Kuanr,3444,Bansapal,361,Kendujhar
927,361,Kendujhar,2847,Kanjipani,386317,Talapada,3807,Bansapal,119273,Kuanr,3444,Bansapal,361,Kendujhar
928,361,Kendujhar,2847,Kanjipani,386323,Tamanga,3818,Telkoi,119531,Sibanarayanpurgoda,3455,Telkoi,361,Kendujhar
929,361,Kendujhar,2847,Kanjipani,386301,Tana,3807,Bansapal,119283,Tana,3444,Bansapal,361,Kendujhar
930,361,Kendujhar,2847,Kanjipani,386304,Tangarpada,3807,Bansapal,119271,Karangadihi,3444,Bansapal,361,Kendujhar
931,361,Kendujhar,2847,Kanjipani,386321,Tentulikhunti,3807,Bansapal,119271,Karangadihi,3444,Bansapal,361,Kendujhar
932,361,Kendujhar,2844,Kendujhar Sadar,385953,Aharaposi,3815,Kendujhar Sadar,119456,Kandaraposi,3452,Kendujhar Sadar,361,Kendujhar
933,361,Kendujhar,2844,Kendujhar Sadar,385961,Alekhapada,3815,Kendujhar Sadar,119469,Raikala,3452,Kendujhar Sadar,361,Kendujhar
934,361,Kendujhar,2844,Kendujhar Sadar,386104,Ambadahara,3807,Bansapal,119282,Talakainsari,3444,Bansapal,361,Kendujhar
935,361,Kendujhar,2844,Kendujhar Sadar,385985,Amrutapada,3815,Kendujhar Sadar,119467,Parjanpur,3452,Kendujhar Sadar,361,Kendujhar
936,361,Kendujhar,2844,Kendujhar Sadar,386027,Amuni,3807,Bansapal,119285,Uperraigoda,3444,Bansapal,361,Kendujhar
937,361,Kendujhar,2844,Kendujhar Sadar,385983,Amunipur,3815,Kendujhar Sadar,119467,Parjanpur,3452,Kendujhar Sadar,361,Kendujhar
938,361,Kendujhar,2844,Kendujhar Sadar,386033,Badabil(Kha),3815,Kendujhar Sadar,119464,Nuagaon,3452,Kendujhar Sadar,361,Kendujhar
939,361,Kendujhar,2844,Kendujhar Sadar,385968,Badamuni,3815,Kendujhar Sadar,119454,Handibhanga,3452,Kendujhar Sadar,361,Kendujhar
940,361,Kendujhar,2844,Kendujhar Sadar,386135,Badaposi,3815,Kendujhar Sadar,119468,Raghunathpur,3452,Kendujhar Sadar,361,Kendujhar
941,361,Kendujhar,2844,Kendujhar Sadar,386006,Bajenitangar,3815,Kendujhar Sadar,119454,Handibhanga,3452,Kendujhar Sadar,361,Kendujhar
942,361,Kendujhar,2844,Kendujhar Sadar,385996,Balisuan,3815,Kendujhar Sadar,119453,Gobardhan,3452,Kendujhar Sadar,361,Kendujhar
943,361,Kendujhar,2844,Kendujhar Sadar,386036,Banajodi,3815,Kendujhar Sadar,119465,Padmapur,3452,Kendujhar Sadar,361,Kendujhar
944,361,Kendujhar,2844,Kendujhar Sadar,386045,Banamalipur,3815,Kendujhar Sadar,119450,Bauripada,3452,Kendujhar Sadar,361,Kendujhar
945,361,Kendujhar,2844,Kendujhar Sadar,385959,Baneikala,3815,Kendujhar Sadar,119469,Raikala,3452,Kendujhar Sadar,361,Kendujhar
946,361,Kendujhar,2844,Kendujhar Sadar,386019,Bankamaruni,3815,Kendujhar Sadar,119466,Palaspanga,3452,Kendujhar Sadar,361,Kendujhar
947,361,Kendujhar,2844,Kendujhar Sadar,385998,Banua,3815,Kendujhar Sadar,119453,Gobardhan,3452,Kendujhar Sadar,361,Kendujhar
948,361,Kendujhar,2844,Kendujhar Sadar,386028,Baradapal,3815,Kendujhar Sadar,119449,Baradapal,3452,Kendujhar Sadar,361,Kendujhar
949,361,Kendujhar,2844,Kendujhar Sadar,386156,Barigaon,3815,Kendujhar Sadar,119457,Kathabari,3452,Kendujhar Sadar,361,Kendujhar
950,361,Kendujhar,2844,Kendujhar Sadar,386094,Barkhanda,3815,Kendujhar Sadar,119460,Maidankel,3452,Kendujhar Sadar,361,Kendujhar
951,361,Kendujhar,2844,Kendujhar Sadar,386100,Basudevpur,3815,Kendujhar Sadar,119460,Maidankel,3452,Kendujhar Sadar,361,Kendujhar
952,361,Kendujhar,2844,Kendujhar Sadar,386002,Baulamal,3815,Kendujhar Sadar,119458,Kaunrikala,3452,Kendujhar Sadar,361,Kendujhar
953,361,Kendujhar,2844,Kendujhar Sadar,386042,Bauripada,3815,Kendujhar Sadar,119450,Bauripada,3452,Kendujhar Sadar,361,Kendujhar
954,361,Kendujhar,2844,Kendujhar Sadar,386122,Bayakumutia,3807,Bansapal,119267,Bayakumutia,3444,Bansapal,361,Kendujhar
